activitePrincipaleUniteLegale,count
47.99A,1586
45.20B,49
33.20A,46
71.3E,1
25.73B,22
58.19Z,12
48.04,2
87.30A,42
64.11,289
70.3A,109
61.10Z,25
45.3H,7
34.2A,3
63.99Z,2
93.0A,1
15.8P,2
55.3A,606
46.45Z,22
65.12Z,188
92.14,2
01.56,6
45.1B,7
43.22A,330
47.04,35
95.12Z,11
90.0E,2
01.63Z,1
74.09,1
15.5A,4
25.62A,26
22.1E,17
31.01Z,10
71.1A,3
51.9B,4
41.10A,129
67.05,49
64.40,22
26.2A,7
16.01,1
93.0D,167
89.05,8
92.13,1
58.01,1
02.10Z,346
11.01Z,9
43.11Z,13
01.1F,9
14.39Z,16
60.2N,2
73.08,1
01.11Z,720
47.79Z,162
84.11,29
67.12,18
52.3A,48
01.60,10
23.19Z,11
28.30Z,3
00.97,4
38.22Z,3
49.41A,207
65.02,50
23.99Z,6
23.01,2
46.23Z,58
77.01,21
26.4B,1
21.09,4
44.22,1
64.23,55
92.3A,134
43.99A,57
95.29Z,241
52.4Z,178
60.01,10
47.65Z,39
29.4B,1
25.2A,1
85.02,1
46.36Z,2
44.18,1
90.13,1
64.49,146
68.20A,1767
55.40,87
51.3J,22
01.50,17
85.1E,37
51.3A,13
14.2A,5
49.32Z,248
45.3E,99
60.2E,74
53.05,27
80.04,1
46.46Z,24
84.24Z,4
55.60,262
45.2J,48
36.6E,74
55.31,1
64.1C,26
86.22A,121
56.30Z,388
15.8D,30
80.30Z,7
22.19Z,6
75.04,5
18.20Z,5
85.10Z,3
32.99Z,94
36.2C,14
74.5A,11
21.08,38
15.8B,14
72.2Z,10
01.2E,19
46.11Z,10
95.24,1
49.01,58
36.00Z,29
52.21Z,23
91.02,1
56.21Z,89
17.29Z,7
95.11Z,134
54.05,3
52.29A,27
85.3A,1
28.12,1
62.11,218
85.1C,153
20.4Z,13
23.49Z,3
50.2Z,156
46.49Z,139
47.77Z,64
54.04,21
64.11Z,2
64.44,11
45.4J,234
78.20Z,85
47.52A,66
01.47Z,53
80.2C,4
13.30Z,19
55.13,1
11.07B,4
77.32Z,25
73.20Z,21
51.1G,5
15.13,2
89.06,1
52.4Y,12
81.22Z,114
52.4V,34
43.34Z,543
88.99A,14
95.21Z,43
80.4D,52
22.1G,1
81.29B,42
93.19Z,266
80.20Z,11
36.4Z,7
17.4A,2
21.02,3
11.04Z,3
93.0N,104
52.4X,83
54.08,11
25.61Z,57
92.5C,4
72.20Z,19
46.74A,16
47.02,2
79.02,1
49.20Z,1
64.20Z,737
52.7H,23
87.10A,30
24.20Z,4
25.12Z,11
46.13Z,25
20.1B,1
24.44Z,1
90.01Z,517
86.90E,1132
85.31Z,72
01.43Z,271
48.07,176
03.22Z,38
74.3B,2
52.29B,17
46.71Z,62
51.5C,6
71.3G,6
17.5G,4
58.08,1
01.74,1
71.20A,85
77.10,26
82.20Z,18
46.73B,36
29.3C,18
38.11Z,23
51.5A,7
59.13,9
66.0A,1
25.01,2
43.32B,158
47.82Z,285
40.1Z,15
01.07,22
80.4C,47
17.12Z,1
94.91Z,212
77.12Z,18
52.2G,16
47.75Z,60
51.8P,5
15.07,2
94.92Z,12
38.31Z,19
42.22Z,10
15.8T,1
56.10C,831
74.10Z,220
52.4R,117
88.04,3
74.90A,72
33.20C,23
54.02,12
32.03,1
01.16,1
15.9G,3
43.91A,251
82.11Z,88
51.8L,7
06.01,6
22.3C,3
60.20A,3
10.32Z,1
87.20A,7
55.4C,2
93.13Z,37
46.44Z,7
35.3A,1
81.30Z,400
64.41,28
28.5A,34
86.10Z,175
49.05,26
20.16Z,10
45.4L,4
10.73Z,3
25.72Z,1
64.42,14
84.11Z,2395
42.21Z,16
23.31Z,1
01.4B,44
43.99B,31
29.3D,7
50.4Z,21
59.11,5
28.21Z,1
22.23Z,16
20.42Z,7
80.2A,8
52.02,2
50.1Z,151
36.5Z,38
25.2G,57
63.3Z,14
52.7C,24
35.13Z,11
79.12Z,25
90.0A,15
31.6C,1
29.13,2
46.12B,4
20.15Z,2
60.2P,3
26.12Z,2
85.01,7
17.7C,1
77.08,30
71.2E,1
15.5C,59
33.3Z,8
28.6C,7
63.4B,1
83.01,1
29.21,1
01.21Z,894
66.30Z,139
55.2C,31
10.13B,49
13.91Z,2
55.20,1
45.4D,53
95.22Z,33
64.45,16
54.07,3
35.23Z,8
60.04,6
"",4
70.2B,39
71.2C,4
95.11,7
20.14Z,3
55.5A,3
18.2D,1
84.01,1
85.1G,187
77.14,52
29.32Z,11
33.11Z,15
17.21B,15
92.1J,7
